CustomerID,Age,Gender,Product,PurchaseAmount,Country
CUST02617,22,Male,Smartphone,2266.78,India
CUST02618,37,Female,Laptop,2441.36,South Africa
CUST02619,68,Female,Laptop,21.95,France
CUST02620,70,Female,Keyboard,1029.28,South Africa
CUST02621,37,Female,Tablet,308.59,Canada
CUST02622,21,Female,Smartphone,1969.84,India
CUST02623,69,Male,Headphones,2221.54,Germany
CUST02624,52,Female,Speaker,1495.7,India
CUST02625,57,Male,Tablet,812.7,Australia
CUST02626,59,Female,Keyboard,1133.88,India
CUST02627,23,Female,Smartphone,1515.69,France
CUST02628,70,Female,Monitor,1593.33,USA
CUST02629,67,Unspecified,Monitor,1606.84,South Africa
CUST02630,42,Unspecified,Monitor,2065.26,Brazil
CUST02631,50,Female,Headphones,565.52,Japan
CUST02632,46,Female,Headphones,1621.64,Australia
CUST02633,30,Unspecified,Keyboard,1843.71,Canada
CUST02634,31,Unspecified,Laptop,2591.89,Brazil
CUST02635,64,Female,Tablet,456.42,UK
CUST02636,44,Unspecified,Monitor,2475.78,Australia
CUST02637,22,Male,Tablet,1793.93,France
CUST02638,46,Unspecified,Keyboard,609.53,Australia
CUST02639,37,Unspecified,Monitor,2458.64,Germany
CUST02640,58,Unspecified,Tablet,2178.11,Canada
CUST02641,79,Unspecified,Mouse,1094.25,France
CUST02642,58,Female,Smartwatch,1276.78,Australia
CUST02643,40,Female,Headphones,1437.16,France
CUST02644,38,Male,Laptop,372.52,France
CUST02645,22,Male,Mouse,135.69,Canada
CUST02646,26,Unspecified,Laptop,20.83,South Africa
CUST02647,18,Male,Monitor,36.88,Japan
CUST02648,31,Female,Smartphone,1272.01,USA
CUST02649,18,Female,Smartwatch,171.35,India
CUST02650,27,Male,Headphones,1989.34,India
CUST02651,24,Male,Keyboard,2140.56,Canada
CUST02652,22,Female,Smartphone,878.04,India
CUST02653,62,Female,Mouse,892.97,USA
CUST02654,44,Unspecified,Speaker,2105.38,UK
CUST02655,53,Male,Monitor,538.24,India
CUST02656,73,Female,Keyboard,2514.08,Australia
CUST02657,54,Female,Mouse,1152.22,Germany
CUST02658,33,Male,Camera,2209.84,France
CUST02659,49,Male,Smartwatch,2266.56,USA
CUST02660,72,Female,Tablet,738.35,USA
CUST02661,78,Unspecified,Laptop,2449.7,India
CUST02662,22,Unspecified,Mouse,2354.46,South Africa
CUST02663,25,Male,Smartwatch,1552.28,Germany
CUST02664,54,Male,Laptop,2964.4,South Africa
CUST02665,71,Female,Smartphone,243.51,Canada
CUST02666,48,Male,Monitor,2294.49,Brazil
CUST02667,35,Female,Laptop,2989.23,Japan
CUST02668,52,Unspecified,Keyboard,1521.34,France
CUST02669,19,Unspecified,Smartphone,370.69,UK
CUST02670,30,Female,Keyboard,169.24,Brazil
CUST02671,48,Male,Headphones,107.86,UK
CUST02672,61,Unspecified,Keyboard,468.19,Canada
CUST02673,24,Unspecified,Smartphone,1949.53,USA
CUST02674,35,Unspecified,Monitor,2925.08,France
CUST02675,61,Male,Monitor,558.84,Australia
CUST02676,25,Male,Headphones,2075.71,South Africa
CUST02677,18,Female,Speaker,699.31,Canada
CUST02678,46,Unspecified,Keyboard,1847.81,India
CUST02679,18,Female,Tablet,1194.76,Canada
CUST02680,30,Male,Tablet,2621.44,Japan
CUST02681,71,Female,Mouse,928.56,South Africa
CUST02682,74,Female,Tablet,1526.54,India
CUST02683,70,Female,Speaker,1892.01,USA
CUST02684,74,Unspecified,Smartphone,1232.09,Germany
CUST02685,42,Male,Mouse,1092.92,UK
CUST02686,44,Unspecified,Monitor,1637.49,Brazil
CUST02687,72,Female,Laptop,52.04,South Africa
CUST02688,32,Male,Monitor,1058.76,Brazil
CUST02689,43,Unspecified,Smartwatch,1853.37,India
CUST02690,37,Female,Smartwatch,2969.94,USA
CUST02691,34,Unspecified,Smartwatch,531.98,Japan
CUST02692,77,Unspecified,Smartwatch,2533.05,India
CUST02693,75,Female,Monitor,2678.83,Canada
CUST02694,58,Female,Smartwatch,2076.61,USA
CUST02695,50,Unspecified,Tablet,2298.41,Brazil
CUST02696,71,Male,Keyboard,1545.08,Germany
CUST02697,80,Male,Speaker,229.84,Japan
CUST02698,51,Unspecified,Mouse,1551.11,Canada
CUST02699,34,Male,Headphones,149.07,Germany
CUST02700,43,Female,Speaker,956.86,South Africa
CUST02701,28,Female,Tablet,421.56,Australia
CUST02702,46,Female,Tablet,2893.71,South Africa
CUST02703,68,Male,Smartwatch,373.74,France
CUST02704,45,Unspecified,Smartwatch,1326.07,South Africa
CUST02705,20,Unspecified,Keyboard,1233.64,Japan
CUST02706,73,Unspecified,Smartphone,1959.6,UK
CUST02707,77,Female,Monitor,2700.29,India
CUST02708,64,Unspecified,Smartwatch,1612.51,India
CUST02709,67,Female,Smartwatch,1372.01,South Africa
CUST02710,27,Unspecified,Tablet,2861.69,Brazil
CUST02711,74,Unspecified,Tablet,619.92,Brazil
CUST02712,51,Male,Camera,938.66,Australia
CUST02713,29,Male,Camera,1170.11,Australia
CUST02714,57,Unspecified,Camera,2726.05,Japan
CUST02715,59,Unspecified,Tablet,702.31,Brazil
CUST02716,70,Female,Smartwatch,1200.87,Australia
CUST02717,69,Female,Speaker,2687.81,South Africa
CUST02718,27,Unspecified,Laptop,1285.52,India
CUST02719,36,Male,Monitor,2599.46,USA
CUST02720,75,Male,Tablet,554.5,Canada
CUST02721,43,Unspecified,Speaker,40.28,Australia
CUST02722,18,Male,Laptop,2817.67,France
CUST02723,48,Female,Laptop,1589.28,France
CUST02724,61,Female,Laptop,2837.68,South Africa
CUST02725,42,Female,Mouse,2937.26,Japan
CUST02726,76,Male,Monitor,1690.36,France
CUST02727,54,Unspecified,Smartphone,2903.9,Brazil
CUST02728,30,Female,Mouse,1993.81,South Africa
CUST02729,78,Female,Tablet,2948.93,India
CUST02730,39,Unspecified,Laptop,2706.49,France
CUST02731,46,Female,Tablet,2115.17,Japan
CUST02732,71,Male,Smartphone,199.31,India
CUST02733,30,Female,Headphones,1698.76,India
CUST02734,36,Male,Headphones,2114.75,USA
CUST02735,79,Unspecified,Smartwatch,1479.38,UK
CUST02736,64,Unspecified,Monitor,1305.52,Japan
CUST02737,69,Female,Tablet,2338.49,UK
CUST02738,44,Female,Mouse,1066.69,USA
CUST02739,54,Unspecified,Smartwatch,2778.69,Japan
CUST02740,38,Female,Camera,21.29,France
CUST02741,41,Male,Headphones,2059.18,India
CUST02742,51,Male,Mouse,802.99,Brazil
CUST02743,66,Female,Monitor,2415.79,Japan
CUST02744,51,Unspecified,Headphones,1414.68,USA
CUST02745,79,Unspecified,Headphones,1847.66,France
CUST02746,73,Unspecified,Keyboard,1981.46,UK
CUST02747,23,Male,Smartwatch,1681.46,South Africa
CUST02748,22,Male,Headphones,1123.05,South Africa
CUST02749,70,Female,Mouse,1078.49,Japan
CUST02750,77,Male,Keyboard,2208.48,Germany
CUST02751,52,Female,Smartphone,1553.35,Canada
CUST02752,23,Female,Speaker,497.34,USA
CUST02753,25,Female,Keyboard,1541.29,South Africa
CUST02754,76,Female,Camera,1248.77,Japan
CUST02755,59,Male,Smartphone,925.67,UK
CUST02756,65,Female,Monitor,2497.78,France
CUST02757,66,Male,Keyboard,349.13,USA
CUST02758,55,Unspecified,Laptop,2569.78,USA
CUST02759,74,Female,Camera,1139.33,Japan
CUST02760,33,Female,Monitor,867.49,Australia
CUST02761,77,Female,Mouse,1327.72,India
CUST02762,73,Unspecified,Camera,2410.84,Germany
CUST02763,23,Unspecified,Speaker,1998.32,Brazil
CUST02764,35,Male,Smartphone,732.25,India
CUST02765,71,Female,Smartwatch,2241.73,France
CUST02766,23,Male,Monitor,2936.8,Japan
CUST02767,32,Unspecified,Laptop,68.62,UK
CUST02768,71,Male,Speaker,210.55,Brazil
CUST02769,22,Male,Speaker,1458.92,France
CUST02770,38,Male,Tablet,1837.95,Germany
CUST02771,27,Male,Tablet,2605.95,Japan
CUST02772,21,Female,Smartphone,691.84,Germany
CUST02773,38,Male,Keyboard,2621.32,Japan
CUST02774,38,Female,Smartwatch,1118.14,Japan
CUST02775,51,Male,Keyboard,2944.25,India
CUST02776,59,Female,Monitor,2844.55,South Africa
CUST02777,50,Unspecified,Laptop,1233.44,France
CUST02778,71,Male,Smartphone,1653.28,Brazil
CUST02779,45,Unspecified,Tablet,902.14,Japan
CUST02780,57,Male,Laptop,1479.77,France
CUST02781,30,Female,Keyboard,2044.89,Germany
CUST02782,35,Unspecified,Speaker,723.36,Germany
CUST02783,44,Unspecified,Monitor,2330.87,Australia
CUST02784,37,Male,Speaker,687.52,USA
CUST02785,58,Male,Tablet,2677.7,Australia
CUST02786,44,Male,Tablet,1165.71,USA
CUST02787,58,Unspecified,Headphones,2726.44,Australia
CUST02788,54,Female,Smartwatch,1476.35,India
CUST02789,59,Female,Tablet,1506.77,South Africa
CUST02790,27,Female,Smartphone,850.6,France
CUST02791,58,Female,Speaker,1553.11,UK
CUST02792,36,Male,Tablet,122.78,UK
CUST02793,24,Unspecified,Speaker,1517.74,India
CUST02794,61,Unspecified,Smartwatch,322.26,UK
CUST02795,38,Male,Keyboard,1862.85,UK
CUST02796,37,Female,Monitor,1481.37,Japan
CUST02797,24,Unspecified,Smartwatch,2572.72,South Africa
CUST02798,63,Female,Smartwatch,2603.53,USA
CUST02799,46,Female,Smartwatch,1664.37,Germany
CUST02800,72,Male,Smartphone,55.43,France
CUST02801,29,Male,Smartphone,2644.48,Australia
CUST02802,76,Female,Camera,410.08,France
CUST02803,79,Male,Camera,1766.27,USA
CUST02804,37,Unspecified,Keyboard,1205.1,Canada
CUST02805,59,Male,Keyboard,2860.53,UK
CUST02806,30,Female,Smartwatch,2177.12,Canada
CUST02807,63,Male,Laptop,518.86,India
CUST02808,63,Female,Mouse,887.22,Brazil
CUST02809,39,Male,Mouse,2917.92,Australia
CUST02810,69,Unspecified,Laptop,842.48,USA
CUST02811,20,Female,Headphones,110.2,UK
CUST02812,79,Female,Keyboard,560.84,USA
CUST02813,76,Female,Camera,2913.96,South Africa
CUST02814,60,Male,Smartwatch,548.75,USA
CUST02815,59,Male,Headphones,829.03,UK
CUST02816,51,Unspecified,Headphones,91.17,Germany
CUST02817,31,Female,Speaker,545.59,South Africa
CUST02818,72,Unspecified,Mouse,2505.55,UK
CUST02819,64,Unspecified,Camera,76.17,France
CUST02820,57,Unspecified,Monitor,2013.1,Japan
CUST02821,49,Male,Camera,2918.53,Australia
CUST02822,22,Male,Laptop,2072.73,India
CUST02823,44,Female,Speaker,1713.64,South Africa
CUST02824,38,Unspecified,Headphones,1572.2,USA
CUST02825,50,Female,Speaker,1902.01,UK
CUST02826,69,Male,Headphones,2238.03,France
CUST02827,19,Female,Mouse,1928.86,Germany
CUST02828,57,Male,Camera,2773.0,Brazil
CUST02829,46,Male,Monitor,437.53,Germany
CUST02830,63,Male,Smartwatch,1010.97,France
CUST02831,55,Male,Speaker,300.97,Australia
CUST02832,76,Unspecified,Camera,1728.72,UK
CUST02833,31,Female,Smartwatch,2109.06,Japan
CUST02834,20,Male,Tablet,612.76,India
CUST02835,20,Male,Smartwatch,2498.57,South Africa
CUST02836,56,Female,Smartphone,2769.46,Germany
CUST02837,65,Unspecified,Speaker,379.56,UK
CUST02838,65,Male,Smartwatch,2623.55,France
CUST02839,73,Unspecified,Smartwatch,1646.0,Brazil
CUST02840,47,Male,Smartphone,1722.15,Canada
CUST02841,80,Male,Headphones,215.45,Japan
CUST02842,73,Unspecified,Speaker,1958.07,UK
CUST02843,28,Unspecified,Smartwatch,2589.53,Germany
CUST02844,57,Male,Monitor,1202.73,India
CUST02845,62,Male,Mouse,2153.79,USA
CUST02846,34,Male,Monitor,806.39,Germany
CUST02847,58,Male,Keyboard,2020.09,USA
CUST02848,20,Female,Speaker,740.61,Australia
CUST02849,39,Unspecified,Headphones,2647.13,Germany
CUST02850,49,Unspecified,Headphones,2548.43,Australia
CUST02851,23,Unspecified,Speaker,2206.18,France
CUST02852,35,Female,Smartphone,2114.61,UK
CUST02853,37,Unspecified,Mouse,2820.33,Japan
CUST02854,39,Unspecified,Tablet,204.24,Australia
CUST02855,29,Unspecified,Camera,2923.44,Germany
CUST02856,37,Unspecified,Keyboard,36.75,India
CUST02857,19,Male,Speaker,2244.08,Canada
CUST02858,52,Female,Tablet,2842.16,Australia
CUST02859,24,Unspecified,Headphones,279.03,USA
CUST02860,40,Unspecified,Keyboard,43.98,South Africa
CUST02861,18,Male,Speaker,801.24,India
CUST02862,52,Male,Smartphone,771.37,Canada
CUST02863,58,Male,Mouse,2760.79,UK
CUST02864,66,Male,Camera,225.6,Canada
CUST02865,42,Unspecified,Mouse,1794.83,Canada
CUST02866,80,Unspecified,Monitor,237.49,USA
CUST02867,43,Female,Monitor,585.62,South Africa
CUST02868,33,Unspecified,Mouse,868.81,Canada
CUST02869,20,Unspecified,Monitor,2897.93,France
CUST02870,78,Female,Smartwatch,648.7,UK
CUST02871,79,Male,Camera,2390.57,Japan
CUST02872,47,Male,Tablet,1429.29,UK
CUST02873,23,Female,Smartwatch,631.56,Australia
CUST02874,45,Unspecified,Monitor,1202.96,Japan
CUST02875,43,Female,Speaker,1319.23,Australia
CUST02876,37,Unspecified,Headphones,2927.17,Brazil
CUST02877,37,Unspecified,Monitor,1476.72,Brazil
CUST02878,71,Unspecified,Monitor,2919.02,UK
CUST02879,65,Female,Mouse,1511.75,Brazil
CUST02880,27,Unspecified,Headphones,179.66,Canada
CUST02881,29,Female,Keyboard,1005.09,UK
CUST02882,41,Unspecified,Camera,1676.57,Canada
CUST02883,69,Unspecified,Camera,2982.45,France
CUST02884,41,Female,Headphones,914.51,France
CUST02885,72,Unspecified,Smartwatch,2100.48,Brazil
CUST02886,28,Male,Smartwatch,1852.37,Australia
CUST02887,65,Male,Monitor,2995.65,Brazil
CUST02888,80,Unspecified,Laptop,1219.62,Germany
CUST02889,69,Female,Speaker,1319.2,Japan
CUST02890,37,Female,Tablet,2151.92,Canada
CUST02891,66,Female,Tablet,2777.24,USA
CUST02892,52,Unspecified,Headphones,2937.03,UK
CUST02893,22,Unspecified,Smartphone,2091.11,France
CUST02894,75,Unspecified,Headphones,1154.82,Japan
CUST02895,57,Female,Speaker,847.89,Canada
CUST02896,39,Unspecified,Tablet,372.38,Australia
CUST02897,76,Female,Smartphone,2026.33,USA
CUST02898,42,Female,Camera,525.31,India
CUST02899,55,Male,Headphones,351.69,Japan
CUST02900,80,Female,Smartwatch,2343.78,Canada
CUST02901,54,Female,Monitor,2200.86,Australia
CUST02902,61,Male,Headphones,1228.81,South Africa
CUST02903,36,Male,Mouse,295.38,Japan
CUST02904,65,Male,Speaker,1005.42,France
CUST02905,36,Female,Monitor,2699.58,India
CUST02906,54,Male,Smartwatch,2834.43,Japan
CUST02907,18,Male,Smartwatch,2148.37,Canada
CUST02908,43,Unspecified,Smartphone,2388.88,Australia
CUST02909,64,Female,Keyboard,924.52,UK
CUST02910,55,Unspecified,Tablet,2837.54,Brazil
CUST02911,70,Unspecified,Laptop,787.19,USA
CUST02912,57,Male,Smartphone,1879.73,Japan
CUST02913,62,Male,Headphones,2891.27,UK
CUST02914,71,Female,Monitor,2693.31,Brazil
CUST02915,71,Male,Mouse,1123.05,Canada
CUST02916,23,Male,Headphones,301.59,Australia
CUST02917,66,Female,Headphones,915.57,UK
CUST02918,51,Male,Mouse,2050.46,Germany
CUST02919,45,Female,Camera,456.48,France
CUST02920,44,Female,Keyboard,97.01,Canada
CUST02921,69,Female,Smartwatch,2227.12,USA
CUST02922,39,Male,Laptop,932.18,India
CUST02923,72,Unspecified,Monitor,211.3,Australia
CUST02924,59,Female,Speaker,2732.56,Australia
CUST02925,64,Unspecified,Monitor,2546.89,Brazil
CUST02926,71,Male,Speaker,1046.63,Brazil
CUST02927,50,Male,Keyboard,1556.36,USA
CUST02928,45,Female,Tablet,1253.91,Japan
CUST02929,77,Female,Smartwatch,393.54,South Africa
CUST02930,78,Unspecified,Keyboard,1720.17,Japan
CUST02931,26,Unspecified,Smartwatch,433.77,Germany
CUST02932,35,Male,Camera,756.92,UK
CUST02933,69,Male,Headphones,2808.92,Germany
CUST02934,23,Male,Keyboard,180.22,USA
CUST02935,77,Unspecified,Speaker,1907.38,South Africa
CUST02936,61,Unspecified,Headphones,246.75,Japan
CUST02937,56,Unspecified,Speaker,1597.81,France
CUST02938,52,Female,Monitor,2239.67,South Africa
CUST02939,51,Female,Speaker,1106.53,Brazil
CUST02940,54,Unspecified,Camera,2722.88,Brazil
CUST02941,37,Unspecified,Mouse,509.48,Japan
CUST02942,45,Female,Laptop,143.65,Japan
CUST02943,27,Male,Laptop,2665.97,UK
CUST02944,63,Female,Tablet,1575.99,USA
CUST02945,48,Male,Monitor,891.63,Australia
CUST02946,74,Female,Speaker,2489.37,France
CUST02947,68,Unspecified,Laptop,2677.56,South Africa
CUST02948,33,Male,Keyboard,1197.38,UK
CUST02949,32,Male,Mouse,1616.05,Canada
CUST02950,23,Unspecified,Smartphone,2928.85,Brazil
CUST02951,66,Female,Mouse,1935.23,France
CUST02952,65,Unspecified,Camera,355.11,USA
CUST02953,40,Unspecified,Mouse,2641.76,South Africa
CUST02954,31,Female,Smartwatch,1242.5,Japan
CUST02955,58,Male,Camera,2120.05,India
CUST02956,72,Female,Smartphone,1093.61,Japan
CUST02957,70,Female,Laptop,139.09,USA
CUST02958,48,Unspecified,Smartphone,2106.02,Japan
CUST02959,68,Unspecified,Laptop,2862.07,Germany
CUST02960,80,Unspecified,Camera,2413.76,UK
CUST02961,28,Male,Tablet,1219.19,France
CUST02962,25,Male,Tablet,1789.0,South Africa
CUST02963,40,Male,Smartwatch,169.74,USA
CUST02964,37,Male,Camera,2258.42,USA
CUST02965,52,Female,Mouse,888.87,UK
CUST02966,25,Male,Speaker,151.96,UK
CUST02967,42,Unspecified,Camera,82.75,Australia
CUST02968,72,Female,Headphones,920.54,Germany
CUST02969,23,Unspecified,Speaker,2358.19,South Africa
CUST02970,68,Male,Headphones,1445.36,India
CUST02971,59,Female,Tablet,1750.6,Canada
CUST02972,47,Unspecified,Monitor,2865.65,Brazil
CUST02973,43,Male,Monitor,1091.44,USA
CUST02974,20,Female,Laptop,1872.01,South Africa
CUST02975,61,Male,Mouse,1736.55,Brazil
CUST02976,41,Female,Smartwatch,1326.81,Japan
CUST02977,67,Unspecified,Mouse,696.61,India
CUST02978,42,Male,Headphones,1342.12,USA
CUST02979,63,Male,Headphones,1929.31,France
CUST02980,53,Male,Tablet,1196.74,France
CUST02981,28,Unspecified,Monitor,1466.33,Japan
CUST02982,34,Unspecified,Speaker,343.89,Japan
CUST02983,78,Unspecified,Laptop,1909.93,Australia
CUST02984,32,Unspecified,Smartphone,235.41,France
CUST02985,49,Male,Keyboard,2941.16,Japan
CUST02986,56,Female,Speaker,38.66,Australia
CUST02987,52,Female,Speaker,2390.78,India
CUST02988,39,Female,Camera,485.94,UK
CUST02989,44,Unspecified,Mouse,1661.37,South Africa
CUST02990,74,Female,Tablet,1720.33,USA
CUST02991,28,Female,Tablet,711.81,Australia
CUST02992,42,Male,Headphones,1506.52,Australia
CUST02993,74,Unspecified,Headphones,1748.54,UK
CUST02994,65,Male,Speaker,2076.23,Brazil
CUST02995,53,Male,Mouse,800.65,Germany
CUST02996,43,Female,Headphones,2163.44,USA
CUST02997,30,Female,Mouse,937.34,Canada
CUST02998,48,Unspecified,Laptop,2449.93,Japan
CUST02999,22,Male,Monitor,1899.63,Australia
CUST03000,40,Male,Mouse,2652.32,Canada
CUST03001,49,Female,Keyboard,722.95,Brazil
CUST03002,80,Male,Speaker,2944.63,Brazil
CUST03003,22,Female,Keyboard,1612.4,Japan
CUST03004,32,Male,Tablet,1867.91,Australia
CUST03005,49,Female,Tablet,575.29,USA
CUST03006,72,Female,Camera,2811.79,Australia
CUST03007,24,Female,Camera,2104.19,India
CUST03008,43,Unspecified,Mouse,87.93,India
CUST03009,63,Male,Monitor,2957.0,India
CUST03010,61,Female,Laptop,2790.48,USA
CUST03011,64,Male,Camera,218.73,Australia
CUST03012,43,Unspecified,Smartphone,450.01,France
CUST03013,59,Female,Keyboard,254.76,India
CUST03014,25,Unspecified,Headphones,1549.76,Japan
CUST03015,26,Unspecified,Smartwatch,1728.4,UK
CUST03016,25,Female,Speaker,2425.85,South Africa
CUST03017,74,Female,Headphones,1717.54,UK
CUST03018,78,Unspecified,Smartwatch,2348.47,France
CUST03019,73,Male,Smartphone,1036.93,Japan
CUST03020,42,Female,Speaker,2394.23,India
CUST03021,77,Male,Headphones,2350.98,France
CUST03022,78,Female,Keyboard,1916.83,Australia
CUST03023,75,Female,Speaker,1333.98,South Africa
CUST03024,18,Female,Monitor,1163.12,Germany
CUST03025,23,Female,Smartwatch,1394.2,UK
CUST03026,29,Unspecified,Smartphone,1554.56,Australia
CUST03027,24,Male,Mouse,1244.64,Japan
CUST03028,36,Unspecified,Keyboard,153.26,India
CUST03029,79,Female,Headphones,1019.84,Australia
CUST03030,25,Male,Smartphone,2624.24,France
CUST03031,24,Female,Monitor,2288.3,Australia
CUST03032,77,Male,Camera,2581.48,UK
CUST03033,49,Female,Monitor,1228.42,South Africa
CUST03034,46,Female,Headphones,69.68,Brazil
CUST03035,48,Male,Smartphone,1948.0,Brazil
CUST03036,59,Male,Monitor,237.02,Germany
CUST03037,74,Female,Mouse,1486.2,Germany
CUST03038,67,Female,Smartphone,1966.39,UK
CUST03039,33,Unspecified,Keyboard,1198.56,UK
CUST03040,42,Female,Monitor,1991.66,Canada
CUST03041,38,Male,Smartphone,1869.08,India
CUST03042,22,Female,Camera,2578.54,Australia
CUST03043,72,Female,Camera,2045.26,India
CUST03044,56,Unspecified,Monitor,1641.97,France
CUST03045,79,Female,Keyboard,1619.55,Brazil
CUST03046,18,Female,Mouse,2338.07,South Africa
CUST03047,58,Female,Keyboard,849.96,Germany
CUST03048,36,Male,Mouse,1054.53,France
CUST03049,22,Male,Smartwatch,2683.73,UK
CUST03050,34,Unspecified,Speaker,1026.54,Brazil
CUST03051,35,Male,Keyboard,2045.38,Japan
CUST03052,51,Male,Tablet,2687.41,USA
CUST03053,56,Male,Tablet,200.35,UK
CUST03054,50,Unspecified,Smartwatch,1208.73,Japan
CUST03055,30,Male,Monitor,1260.56,Brazil
CUST03056,75,Female,Tablet,250.03,France
CUST03057,65,Unspecified,Speaker,1378.06,France
CUST03058,69,Unspecified,Laptop,1584.83,South Africa
CUST03059,26,Female,Smartwatch,1169.69,Australia
CUST03060,73,Male,Headphones,75.42,USA
CUST03061,48,Female,Speaker,1952.69,Brazil
CUST03062,71,Unspecified,Laptop,1966.42,Brazil
CUST03063,70,Unspecified,Headphones,2097.83,UK
CUST03064,67,Unspecified,Laptop,227.59,Germany
CUST03065,34,Unspecified,Mouse,2515.65,Canada
CUST03066,50,Unspecified,Mouse,94.6,France
CUST03067,19,Unspecified,Camera,1492.55,France
CUST03068,65,Female,Keyboard,1498.54,Australia
CUST03069,53,Unspecified,Laptop,1977.93,USA
CUST03070,79,Male,Speaker,1775.48,Japan
CUST03071,39,Male,Headphones,790.0,Japan
CUST03072,31,Male,Keyboard,761.66,Brazil
CUST03073,80,Female,Camera,2316.9,France
CUST03074,32,Male,Tablet,1250.85,Australia
CUST03075,73,Female,Monitor,2570.27,Canada
CUST03076,65,Female,Keyboard,2388.72,Brazil
CUST03077,79,Male,Camera,2135.3,Brazil
CUST03078,43,Female,Monitor,2845.3,France
CUST03079,78,Unspecified,Monitor,2149.18,Japan
CUST03080,60,Unspecified,Laptop,2776.02,France
CUST03081,33,Female,Speaker,2623.76,Australia
CUST03082,35,Male,Smartwatch,1729.83,Australia
CUST03083,48,Unspecified,Mouse,2477.33,Germany
CUST03084,64,Male,Monitor,2884.64,USA
CUST03085,35,Female,Speaker,1707.73,Japan
CUST03086,78,Female,Speaker,550.85,Australia
CUST03087,28,Male,Camera,452.68,Australia
CUST03088,43,Male,Headphones,2206.02,Brazil
CUST03089,62,Female,Headphones,101.35,South Africa
CUST03090,65,Unspecified,Laptop,1073.42,UK
CUST03091,77,Female,Laptop,2027.3,UK
CUST03092,77,Female,Smartphone,2012.38,Germany
CUST03093,42,Unspecified,Keyboard,676.46,Australia
CUST03094,29,Male,Headphones,673.36,UK
CUST03095,41,Unspecified,Camera,789.31,France
CUST03096,65,Male,Smartphone,1181.62,USA
CUST03097,76,Male,Smartphone,2053.12,France
CUST03098,29,Female,Speaker,256.83,South Africa
CUST03099,38,Unspecified,Mouse,2414.8,France
CUST03100,47,Female,Smartphone,2160.33,Brazil
CUST03101,38,Male,Headphones,914.26,Australia
CUST03102,18,Unspecified,Smartwatch,440.47,Germany
CUST03103,24,Male,Headphones,1616.82,India
CUST03104,27,Female,Smartwatch,2552.44,UK
CUST03105,25,Male,Speaker,1437.81,Germany
CUST03106,27,Male,Smartphone,2134.69,Japan
CUST03107,47,Unspecified,Smartwatch,2256.1,South Africa
CUST03108,42,Female,Speaker,2752.78,Canada
CUST03109,58,Female,Monitor,1753.64,France
CUST03110,41,Male,Camera,137.77,Germany
CUST03111,29,Male,Monitor,439.64,Germany
CUST03112,33,Male,Tablet,1184.01,UK
CUST03113,75,Unspecified,Laptop,923.99,UK
CUST03114,77,Male,Smartphone,1561.51,India
CUST03115,75,Unspecified,Keyboard,2806.58,Germany
CUST03116,54,Female,Monitor,505.43,Germany
CUST03117,24,Male,Mouse,514.68,Canada
CUST03118,30,Male,Monitor,2348.99,Germany
CUST03119,22,Male,Keyboard,981.57,Germany
CUST03120,45,Unspecified,Camera,1969.05,Japan
CUST03121,44,Unspecified,Headphones,50.6,Japan
CUST03122,47,Unspecified,Smartwatch,983.85,Australia
CUST03123,76,Female,Speaker,2480.04,USA
CUST03124,58,Unspecified,Camera,2869.51,USA
CUST03125,31,Male,Tablet,1029.69,South Africa
CUST03126,68,Male,Smartphone,364.17,Brazil
CUST03127,61,Male,Headphones,1064.47,South Africa
CUST03128,79,Female,Laptop,48.33,Brazil
CUST03129,55,Male,Smartphone,2106.55,South Africa
CUST03130,27,Female,Speaker,1378.17,UK
CUST03131,48,Unspecified,Speaker,687.82,Germany
CUST03132,70,Unspecified,Monitor,1726.88,UK
CUST03133,53,Unspecified,Smartwatch,2117.57,Germany
CUST03134,60,Unspecified,Smartwatch,1678.22,India
CUST03135,33,Female,Speaker,2373.05,Germany
CUST03136,41,Unspecified,Smartwatch,2732.75,Japan
CUST03137,22,Female,Mouse,1358.65,Canada
CUST03138,76,Unspecified,Monitor,422.67,Germany
CUST03139,52,Unspecified,Tablet,2070.0,Japan
CUST03140,70,Unspecified,Speaker,1520.6,Germany
CUST03141,28,Female,Smartphone,1229.56,India
CUST03142,43,Male,Speaker,2498.96,USA
CUST03143,43,Female,Mouse,2156.73,India
CUST03144,72,Unspecified,Smartwatch,1723.71,France
CUST03145,79,Male,Smartwatch,2562.44,Brazil
CUST03146,18,Female,Headphones,1198.27,India
CUST03147,66,Male,Keyboard,2993.39,Brazil
CUST03148,40,Male,Smartphone,2123.63,Brazil
CUST03149,43,Female,Speaker,1770.84,USA
CUST03150,32,Unspecified,Camera,1202.76,USA
CUST03151,34,Unspecified,Mouse,544.27,Brazil
CUST03152,75,Male,Laptop,2155.47,South Africa
CUST03153,61,Male,Laptop,1172.78,India
CUST03154,18,Female,Smartwatch,2015.86,Japan
CUST03155,46,Unspecified,Tablet,914.29,India
CUST03156,73,Male,Laptop,39.56,Japan
CUST03157,58,Unspecified,Mouse,1230.5,Germany
CUST03158,70,Female,Camera,400.77,Brazil
CUST03159,35,Male,Smartwatch,1766.04,UK
CUST03160,36,Female,Headphones,440.83,UK
CUST03161,44,Unspecified,Camera,2025.78,India
CUST03162,18,Female,Mouse,780.27,Brazil
CUST03163,57,Female,Smartphone,555.94,Australia
